,id,songName,albumName,albumID,explicit,releaseDate,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumental,liveness,valence,tempo,duration_ms,time_signature
770,1dzQoRqT5ucxXVaAhTcT0J,Just Dance,The Fame,1qwlxZTNLe1jq3b0iidlue,False,2008-01-01,0.822,0.739,1,-4.541,0,0.0311,0.0264,4.26e-05,0.181,0.745,118.992,241933,4
771,2lnzGkdtDj5mtlcOW2yRtG,"Whenever, Wherever",Laundry Service,4DyMK9x2gnmRkRa16zHaEV,False,2001-11-13,0.794,0.832,1,-4.862,0,0.0407,0.237,1.14e-05,0.203,0.871,107.657,196160,4
772,1V5l48YXInV0xqboFI7KFH,Why Me,Forgetting to Remember,7C9cKzkZ8FPtfIWmAoDV4C,False,2005-05-10,0.746,0.578,5,-7.172,1,0.169,0.455,0.000105,0.0716,0.807,162.759,206413,4
773,5D2mYZuzcgjpchVY1pmTPh,Candy Shop,The Massacre,2pidzXTaHV4WaIJYRxKDCH,True,2005-03-03,0.614,0.574,11,-7.961,1,0.466,0.0253,3.2e-05,0.38,0.755,125.173,209107,5
774,5rb9QrpfcKFHM1EUbSIurX,Yeah! (feat. Lil Jon & Ludacris),Confessions (Expanded Edition),1RM6MGv6bcl6NrAG8PGoZk,False,2004-03-23,0.894,0.791,2,-4.699,1,0.112,0.0183,0.0,0.0388,0.583,105.018,250373,4
775,60jzFy6Nn4M0iD1d94oteF,Rude Boy,Rated R,7uGmyYwDFJbSc1xs4hkEs2,True,2009-11-20,0.563,0.75,11,-4.496,1,0.127,0.113,0.0,0.0788,0.812,173.906,222920,4
776,4EI8VuxUuIHKfafU72emqz,We Belong Together,The Emancipation of Mimi,6ek7Y68IlB6CoFkkc2gEQb,False,2005,0.84,0.476,0,-7.918,1,0.0629,0.0264,0.0,0.0865,0.767,139.987,201400,4
777,49Re7cPXlgSKHguJsmsPeq,I Am (Fast),I Am (Fast),1943dVHHH2jbrh2mQUqLR7,True,2023-08-24,0.631,0.742,10,-7.034,1,0.281,0.0419,0.0,0.0535,0.748,172.261,124458,4
778,0ARK753YaiJbpLUk7z5yIM,Dilemma,Nellyville,4HUUHHXBXImwksfbSPqE7q,True,2002-06-25,0.727,0.552,2,-8.074,0,0.14,0.227,0.000164,0.198,0.607,168.189,289160,4
779,0xmjwnQ3FNE6HuWCt2nHdZ,Where Is The Love?,Elephunk,3eqkfT9f1XyM8GME1gVDrD,False,2003-06-24,0.834,0.699,5,-3.222,1,0.178,0.111,0.0,0.131,0.809,94.086,272533,4
780,4TsmezEQVSZNNPv5RJ65Ov,Pon de Replay,Music Of The Sun,4FyGpObwABjn0o8Tdp7AZz,False,2005-08-29,0.779,0.64,7,-8.415,1,0.159,0.000155,0.00077,0.101,0.498,99.019,246960,4
781,4JehYebiI9JE8sR8MisGVb,Halo,I AM...SASHA FIERCE,39P7VD7qlg3Z0ltq60eHp7,False,2008-11-17,0.508,0.72,11,-5.908,0,0.0628,0.272,0.0,0.0563,0.472,79.983,261640,4
782,0zMI3UUeQ3t6JOr59JzuTO,Molly's Got a Hold,Highs and Lows,3sThJoQw0HllzBCRTPhoNn,False,2023-10-20,0.814,0.714,11,-5.181,0,0.0645,0.535,0.0,0.184,0.572,125.997,183827,4
783,1TEjSXPdAakDotj2Wji3PU,Hot N Cold,One Of The Boys,7rSjuY09uCzvMY4TlFsBD8,False,2008-06-17,0.706,0.841,7,-3.956,1,0.0418,7.95e-05,0.0,0.0688,0.861,132.032,220227,4
784,6naxalmIoLFWR0siv8dnQQ,Oops!...I Did It Again,Oops!... I Did It Again,5PmgtkodFl2Om3hMXONDll,False,2000-05-16,0.751,0.834,1,-5.444,0,0.0437,0.3,1.77e-05,0.355,0.894,95.053,211160,4
785,6RX5iL93VZ5fKmyvNXvF1r,Irreplaceable,B'Day Deluxe Edition,0Zd10MKN5j9KwUST0TdBBB,False,2007-05-29,0.447,0.694,7,-4.637,0,0.382,0.0293,5.46e-06,0.167,0.509,175.868,227853,4
786,1mnqraQ8oV8MX92rdOFLWW,1 Thing,Touch,2PFK4dMZkqUQfxfSrK8WMf,False,2005,0.612,0.961,10,-3.078,0,0.333,0.107,4.17e-05,0.0413,0.867,129.873,238760,5
787,15YvfDB4xjwOsIVnFE4h4B,good to me,good to me,23eWdkcVDVzgkE1rqBjuAI,True,2023-12-08,0.715,0.814,0,-4.337,1,0.0399,0.00661,0.0,0.219,0.636,122.03,121967,4
788,04KTF78FFg8sOHC1BADqbY,Hot In Herre,Nellyville,4HUUHHXBXImwksfbSPqE7q,True,2002-06-25,0.956,0.745,11,-4.753,0,0.12,0.206,0.0,0.0615,0.912,107.075,228240,4
789,4w1lzcaoZ1IC2K5TwjalRP,A Thousand Miles,Be Not Nobody,5e7T2qUigzt0oIr50KsOld,False,2002-04-30,0.56,0.825,11,-3.862,1,0.0379,0.323,0.0,0.161,0.268,94.931,237493,4
790,02XnQdf7sipaKBBHixz3Zp,Paparazzi,The Fame,1qwlxZTNLe1jq3b0iidlue,False,2008-01-01,0.762,0.692,5,-3.973,0,0.0438,0.113,0.0,0.094,0.397,114.906,208307,4
791,7H6ev70Weq6DdpZyyTmUXk,Say My Name,The Writing's On The Wall,283NWqNsCA9GwVHrJk59CG,False,1999-07-27,0.713,0.678,5,-3.525,0,0.102,0.273,0.0,0.149,0.734,138.009,271333,4
792,2VOomzT6VavJOGBeySqaMc,Disturbia,Good Girl Gone Bad: Reloaded,3JSWZWeTHF4HDGt5Eozdy7,False,2008-06-02,0.707,0.813,11,-4.515,0,0.0571,0.0863,0.0,0.168,0.722,124.921,238627,4
793,6dgWWAs5yhWPOtvE1zuoQ1,Big Girls Don't Cry (Personal),The Dutchess,2knAf4wg8Gff8q1bXiXCTz,False,2006-09-13,0.708,0.641,7,-4.271,1,0.0335,0.205,0.0,0.0925,0.253,113.082,268120,4
794,1FyVGIud4O4JYBdbUajRwU,American Man,American Man,00WLWBoLHbyfFKJypohHt8,False,2023-10-20,0.543,0.878,8,-6.672,1,0.0661,0.00244,0.0495,0.0915,0.179,106.97,190654,4
795,2EvwLVrnYbCZEG6Kx5DCRy,Piece of Me,Blackout,1ePkYcH5ZQCb1b4tQeiEDj,False,2007-10-25,0.769,0.638,11,-5.054,1,0.216,0.0902,0.0,0.0857,0.782,115.007,212107,4
796,5Ssv6DaKrW0HczVqx6zXdl,Diva,I AM...SASHA FIERCE,23Y5wdyP5byMFktZf8AcWU,False,2008-11-14,0.875,0.551,6,-6.744,0,0.317,0.0488,0.00728,0.0537,0.861,146.092,200613,4
797,45hOioMDJktr86iKDHC8gr,Girlfriend,The Best Damn Thing (Expanded Edition),6lqE05fiHWJVYYdMVJNj38,True,2007-04-17,0.56,0.959,7,-2.433,1,0.102,0.000722,0.000221,0.209,0.669,163.983,216600,4
798,6JY1IdkZGeIcPegKxjSKeb,Since U Been Gone,Breakaway,20jYcJane0oI7VoMNoEOJU,False,2004,0.662,0.739,9,-5.354,0,0.0322,0.00206,0.0603,0.113,0.382,130.999,188960,4
799,3h7q3NxCXEnkiNnvsvMDAQ,Anthem,Anthem,44WuJbq2qoVOkHUScZYTh1,False,2022-11-04,0.552,0.744,7,-4.108,1,0.0804,0.637,0.0,0.114,0.117,120.001,159109,4
800,4wH4dJgrsxONID6KS2tDQM,Maneater,Loose,2yboV2QBcVGEhcRlYuPpDT,False,2006-01-01,0.796,0.777,6,-4.81,1,0.0397,0.0261,0.000358,0.121,0.787,132.722,258893,4
801,1GH5tpvz5g1ZGKNBPBWkTm,London Bridge,London Bridge,5AEwzn7BjWpm420KJUO6sV,True,2006-01-01,0.751,0.648,1,-5.394,1,0.241,0.159,0.0,0.0508,0.678,90.987,208093,4
802,0GLUBbX4daHJkT3RQHEOia,Upgrade U (feat. Jay-Z),B'Day Deluxe Edition,0Zd10MKN5j9KwUST0TdBBB,False,2007-05-29,0.593,0.68,7,-5.556,1,0.335,0.00182,4.84e-05,0.31,0.483,84.547,273053,4
803,6bK9BH9Ts8Gj5JFvnQkzak,Get Busy,Dutty Rock (20th Anniversary),1aYcfMrpGIuPNZhDWMJcnV,False,2022-11-11,0.741,0.824,10,-4.143,0,0.0352,0.614,0.0,0.158,0.725,100.216,211666,4
804,4T4NLIMypdmyUwK54jECk4,Too Little Too Late,The High Road,3ym3JtyhWmVIJzEzTCCsHa,False,2006-10-17,0.421,0.799,6,-5.183,0,0.0562,0.00871,1.63e-05,0.0794,0.731,82.408,221720,4
805,1Oi2zpmL81Q0yScF1zxaC0,"Bills, Bills, Bills",The Writing's On The Wall,283NWqNsCA9GwVHrJk59CG,False,1999-07-27,0.845,0.576,11,-5.15,0,0.153,0.139,0.0,0.0764,0.461,127.641,256027,4
806,6brl7bwOHmGFkNw3MBqssT,So Sick,In My Own Words,6gkwOLmk0ALMOjWs5WhAEr,False,2006-01-01,0.452,0.574,6,-8.336,1,0.31,0.246,0.0,0.189,0.58,92.791,207187,4
807,1pXrR5Y9OgcIV2JEAl2lCB,I Kissed A Girl,One Of The Boys,7rSjuY09uCzvMY4TlFsBD8,False,2008-06-17,0.699,0.76,5,-3.173,1,0.0677,0.00223,0.0,0.132,0.696,129.996,179640,4
808,52K4Nl7eVNqUpUeJeWJlwT,Break the Ice,Blackout,1ePkYcH5ZQCb1b4tQeiEDj,False,2007-10-25,0.712,0.911,5,-3.866,0,0.0445,0.689,8.02e-06,0.107,0.85,117.533,196053,4
809,7xYnUQigPoIDAMPVK79NEq,Run It! (feat. Juelz Santana),Chris Brown (Expanded Edition),49gaz5rhWWgqCw61M9700v,False,2005,0.846,0.482,1,-6.721,0,0.129,0.0246,0.0,0.393,0.212,100.969,229867,4
810,0bMD5oIZTfoIQ9oVAUrbeK,Nightshift,Ginnungagap Mixtape,0eBleCOGUEOPC6kiE9I7Wt,False,2023-10-27,0.786,0.388,7,-8.449,0,0.0705,0.128,0.191,0.118,0.572,120.056,168170,4
811,26wpcLqBHEfOL00i1rdbun,Milkshake,Tasty,61PSy6UJB26jzBvnLOgLzI,False,2003-01-01,0.881,0.774,1,-6.068,1,0.0439,0.00971,0.0346,0.206,0.759,112.968,182627,4
812,6ldwfK0yWgTAlmIfuQkTYN,I'm a Slave 4 U,Britney (Digital Deluxe Version),5ax3GTsfX5uCUaNgnJsSG5,False,2001-10-31,0.847,0.843,5,-3.579,0,0.106,0.415,0.000134,0.107,0.963,110.027,203600,4
813,30cSNer6TV8x2utjULVeQ5,SOS,A Girl Like Me,2JdjS6jjOml7nt7Yjo0nnh,False,2006-04-10,0.677,0.671,7,-4.905,1,0.0361,0.004,5.07e-05,0.413,0.527,137.046,238920,4
814,4nva9EpKntUTs6CRSGBCn9,Just A Lil Bit,The Massacre,2pidzXTaHV4WaIJYRxKDCH,True,2005-03-03,0.489,0.692,1,-6.672,1,0.41,0.0322,0.00608,0.315,0.527,96.946,237707,4
815,4WY3HyGXsWqjFRCVD6gnTe,Baby Boy (feat. Sean Paul),Dangerously In Love,6oxVabMIqCMJRYN1GqR3Vf,False,2003-06-24,0.655,0.488,1,-9.17,1,0.22,0.0825,1.16e-06,0.221,0.791,91.025,244827,4
816,3F9ByoUqu31xU0I3G5xfVg,Meet Me Halfway,THE E.N.D. (THE ENERGY NEVER DIES) [Deluxe Version],1dgbFU08pXJXZhGPlybdMX,False,2009-01-01,0.798,0.629,11,-6.857,0,0.0735,0.00474,2.17e-05,0.324,0.4,130.0,284373,4
817,3goSVuTt3fDYDP6kRnFwuL,Take A Bow,Good Girl Gone Bad: Reloaded,3JSWZWeTHF4HDGt5Eozdy7,False,2008-06-02,0.697,0.467,9,-7.536,1,0.0715,0.248,0.0,0.0941,0.572,82.082,229413,4
818,73qbBlEAcm2HfnAaSnP1II,Say OK,V,2OUapAEqOnhcOZExGIBPLh,False,2006-01-01,0.469,0.689,9,-7.017,0,0.0475,0.00607,0.00119,0.114,0.531,126.505,221867,3
819,3wKKkGVn7cVSfgPeYYIiXG,Kiss Kiss (feat. T-Pain),Exclusive (Expanded Edition),6p5pW2WwgVECsOhrXPAyhI,False,2007-11-06,0.729,0.658,10,-3.386,0,0.225,0.0506,0.0,0.0693,0.551,140.043,250667,3
820,0eH2eHURaXUP15D8gQlfjx,LoveGame,The Fame,1qwlxZTNLe1jq3b0iidlue,False,2008-01-01,0.894,0.678,6,-5.611,0,0.0523,0.00569,2.43e-06,0.317,0.844,105.024,216333,4
821,11mwFrKvLXCbcVGNxffGyP,Genie In a Bottle,Christina Aguilera (Expanded Edition),6fpPZS13ImRVpr7Tqs6yP9,False,1999,0.633,0.8,1,-6.945,1,0.166,0.209,0.000123,0.137,0.913,175.716,217573,4
822,5LUfKtn3GLwL4agezbimz6,Showdown,Showdown,27DmgowU2yZORoWqSSS9zo,False,2023-09-07,0.803,0.684,1,-6.877,1,0.331,0.00582,2.21e-05,0.0884,0.554,112.045,166077,4
823,2Mpj1Ul5OFPyyP4wB62Rvi,Survivor,Survivor,2HcjLD0ButtKsQYqzoyOx9,False,2001-05-01,0.514,0.911,1,-2.027,0,0.41,0.0559,0.0,0.775,0.619,161.109,254027,4
824,3dFwpxh2yH7C7p9BGEKLVB,Goodies (feat. Petey Pablo),Goodies,71gUhKYZIWmmjqAHlY4Br3,False,2004-09-27,0.826,0.647,5,-6.306,0,0.0491,0.0277,1.52e-06,0.298,0.872,102.017,223000,4
825,20XTC4SRo91A5aUdqxlzC6,Strokey Doke,Strokey Doke,2t27IkanZwwes7HXYA2O37,False,2023-06-30,0.734,0.845,6,-6.868,1,0.13,0.0807,0.0,0.0729,0.844,130.019,215424,4
826,2hdy9Wt9qp7M7d0U3ossu2,If U Seek Amy,Circus (Deluxe Version),2tve5DGwub1TtbX1khPX5j,False,2008-12-02,0.717,0.587,4,-7.296,0,0.0339,0.0192,0.0,0.0523,0.544,129.954,216520,4
827,5MzjQ95rdB2xt9DNa2IzaC,Don't Phunk With My Heart,Monkey Business,6VsJamdhvYKcnpwHAKULI0,False,2005-01-01,0.69,0.928,5,-2.76,0,0.061,0.00937,0.0,0.547,0.604,130.889,239773,4
828,3jVSV60WZE5jPE2a6KGNFy,Get Right,Rebirth,4doYRKxTYYoyeXK66zWsN2,False,2005,0.741,0.759,0,-5.096,0,0.12,0.0218,0.0,0.628,0.362,97.084,225533,4
829,21pySLskKIKrhDziCX5ojQ,When I Grow Up,Doll Domination (Deluxe),7mDkWKTghwBDuHCJmH6qR5,False,2008-09-23,0.671,0.685,11,-5.762,0,0.05,0.00165,0.0,0.398,0.368,118.449,245680,4
830,0CPLnPUUHh44vAzDSM5ZlR,Naughty Girl,Dangerously In Love,06v9eHnqhMK2tbM2Iz3p0Y,False,2003-03-10,0.735,0.466,6,-8.65,0,0.0857,0.239,6.24e-06,0.102,0.643,99.973,208600,4
831,00Mb3DuaIH1kjrwOku9CGU,Sk8er Boi,Let Go,3zXjR3y2dUWklKmmp6lEhy,False,2002-06-04,0.487,0.9,0,-4.417,1,0.0482,6.79e-05,0.0,0.358,0.484,149.937,204000,4
832,1jUA4rb6ZCv4gby4YU53xq,No Air (feat. Chris Brown),Jordin Sparks,6JCNOvp9UeMrFuXwNW0JW6,False,2007-11-20,0.466,0.759,8,-4.978,0,0.199,0.0521,0.0,0.0587,0.328,160.033,264373,4
833,4pmc2AxSEq6g7hPVlJCPyP,"Jumpin', Jumpin'",The Writing's On The Wall,283NWqNsCA9GwVHrJk59CG,False,1999-07-27,0.771,0.685,1,-4.639,1,0.0567,0.00543,0.00157,0.0537,0.683,88.997,230200,4
834,3G0yz3DZn3lfraledmBCT0,P.I.M.P.,Get Rich Or Die Tryin',5G5rgQHzdQnw32SI0WjIo5,True,2003-02-06,0.712,0.772,10,-3.024,0,0.346,0.0521,4.35e-06,0.0368,0.848,84.722,249480,4
835,4v5kAh2wWyCSuKuhMJK8u6,Long Way 2 Go,Cassie (U.S. Version),0j1qzjaJmsF1FkcICf3hRu,False,2006-08-07,0.589,0.655,8,-8.138,1,0.0488,0.057,0.000353,0.372,0.675,105.272,220640,4
836,2kQuhkFX7uSVepCD3h29g5,Smack That,Konvicted,6kzoWb4UzvKYgbDfAwgaFq,True,2006-01-01,0.939,0.742,5,-5.171,0,0.0467,0.321,0.0,0.107,0.924,118.978,212360,4
837,2RWxrpsFshOBFwRBRstUlQ,Check On It (feat. Bun B & Slim Thug),B'Day,77eZ5eMEh3U0KWricrbevO,False,2006-09-04,0.705,0.796,7,-6.845,1,0.267,0.0708,0.0,0.388,0.864,166.042,210453,4
838,1HHeOs6zRdF8Ck58easiAY,Alejandro,The Fame Monster (Deluxe Edition),6rePArBMb5nLWEaY9aQqL4,False,2009-11-05,0.623,0.793,11,-6.63,0,0.0462,0.000397,0.0015,0.375,0.36,98.998,274213,4
839,3oDFtOhcN08qeDPAK6MEQG,Boom Boom Pow,THE E.N.D. (THE ENERGY NEVER DIES) [Deluxe Version],1dgbFU08pXJXZhGPlybdMX,True,2009-01-01,0.867,0.857,9,-5.892,1,0.0663,0.13,0.00171,0.13,0.402,130.048,251440,4
840,4X25vRXOMu8nihzNtYhP2n,Mesmerize,The Last Temptation,1XJ5cvwBXVFq30e2ZCsguE,True,2002-11-22,0.768,0.652,1,-6.589,1,0.194,0.0564,0.0,0.425,0.387,90.064,278693,4
841,7GbqE3MlkKosIaCvf50JRK,"Lady Marmalade - From ""Moulin Rouge"" Soundtrack",Moulin Rouge,5cbAqQZSEgRiiNjuEHWTXc,False,2001-09-03,0.76,0.801,5,-3.769,1,0.0534,0.0144,1.49e-05,0.665,0.653,109.919,264893,4
842,0EIsxWGPSte4cAHZw5aXr4,We Ride,A Girl Like Me,2JdjS6jjOml7nt7Yjo0nnh,False,2006-04-10,0.394,0.744,5,-5.465,0,0.276,0.00175,0.0,0.308,0.772,78.696,236680,4
843,6rJQTvhKl5GSEA8SWW7t1X,Shake It Off,The Emancipation of Mimi,6ek7Y68IlB6CoFkkc2gEQb,False,2005,0.777,0.501,2,-6.549,1,0.112,0.193,0.0,0.104,0.844,134.015,232840,4
844,1yJ5fyqBusR7Verj8JGsKV,Miss Independent,Year Of The Gentleman,6dC6J5qkPcJ1iGshEN5MpX,False,2008-01-01,0.668,0.673,1,-5.714,1,0.145,0.48,0.0,0.194,0.727,171.812,232000,4
845,3jagJCUbdqhDSPuxP8cAqF,Work It,Under Construction,6DeU398qrJ1bLuryetSmup,True,2002-11-11,0.884,0.677,1,-5.603,1,0.283,0.0778,0.0,0.0732,0.584,101.868,263227,4
846,3GpbwCm3YxiWDvy29Uo3vP,Right Round,R.O.O.T.S. (Route of Overcoming the Struggle),2vBLKFrI1rZqB7VtGxcsR5,False,2009-03-30,0.72,0.672,7,-6.852,1,0.0551,0.009,0.0,0.232,0.705,124.986,204640,4
847,2n4uOdMHzEvcZ0KP7iQnay,Lose My Breath,Destiny Fulfilled,3xjdyJjSMNsSRkj3GTmBLi,False,2004,0.814,0.899,1,-5.958,1,0.0637,0.00727,0.219,0.0979,0.545,119.011,242013,4
848,0JiY190vktuhSGN6aqJdrt,So What,Funhouse (Expanded Edition),1LOJfNDxQhbpssKx7oM7at,True,2008-10-24,0.534,0.87,11,-3.078,0,0.0425,0.000334,0.0,0.241,0.462,126.019,215160,4
849,2aEuXA1KswHlCGPOuPmCOW,Touch My Body,E=MC2,31MluXLYC0ZnCSfUZ5T4GX,False,2008-04-15,0.714,0.665,4,-7.736,0,0.0509,0.0996,0.0,0.226,0.842,78.515,204733,4
850,1qoRqpfQdPf0SftHDo7w4o,Like a Boy,The Evolution,5uG1Gy3EvU4KSeSBcOIF4q,False,2006,0.701,0.724,0,-5.751,0,0.145,0.267,0.0,0.0867,0.425,132.035,237053,4
851,6zsk6uF3MxfIeHPlubKBvR,Get Ur Freak On,Miss E... So Addictive,20t54K6C80QQH7vbcpfJcP,True,2001-05-14,0.797,0.75,0,-9.369,1,0.247,0.533,0.108,0.095,0.74,177.87,211120,4
852,2oxtQ84p1j5GmyzmD50Lq0,Rich Girl,Love Angel Music Baby,34y7m68F7rN9ou6m5GWohR,False,2004-11-22,0.856,0.754,7,-2.728,0,0.0416,0.0294,1.49e-05,0.206,0.722,98.018,236213,4
853,2HWWNoWEEEECwZhAiLg7ib,Beautiful Liar,B'Day Deluxe Edition,0Zd10MKN5j9KwUST0TdBBB,False,2007-05-29,0.764,0.751,8,-3.74,1,0.0703,0.00554,0.000237,0.164,0.418,91.977,199853,4
854,0O45fw2L5vsWpdsOdXwNAR,SexyBack (feat. Timbaland),FutureSex/LoveSounds,2scB1uhcCI1TSf6b9TCZK3,True,2006-09-12,0.967,0.583,7,-5.562,0,0.0789,0.0584,0.0,0.0519,0.964,117.0,242733,4
855,4fixebDZAVToLbUCuEloa2,Womanizer,Circus (Deluxe Version),2tve5DGwub1TtbX1khPX5j,False,2008-12-02,0.724,0.695,11,-5.226,1,0.0622,0.073,0.0,0.0889,0.235,139.0,224400,4
856,2igwFfvr1OAGX9SKDCPBwO,Empire State Of Mind,The Blueprint 3,2CUT0104gySOIvqwtXeFsX,True,2009-09-08,0.491,0.956,11,-1.538,1,0.392,0.0295,0.0,0.46,0.811,173.585,276920,4
857,6ECp64rv50XVz93WvxXMGF,This Love,Songs About Jane: 10th Anniversary Edition,5zClcGCSWj926AMjvBNSLc,False,2002,0.712,0.862,5,-4.612,0,0.0378,0.0525,0.0,0.093,0.809,95.051,206200,4
858,41nT1Sp6ChR65FbsdLlFHW,Bootylicious,Survivor,2HcjLD0ButtKsQYqzoyOx9,False,2001-05-01,0.84,0.835,1,-4.386,0,0.275,0.00281,1.11e-06,0.152,0.637,103.376,207907,4
859,7iu0WYLdo4yksKf3seaxzI,Hate That I Love You,Good Girl Gone Bad: Reloaded,3JSWZWeTHF4HDGt5Eozdy7,False,2008-06-02,0.637,0.73,5,-5.38,0,0.0874,0.323,0.0,0.0981,0.732,93.867,218947,4
860,53ETzLQQKFCzykRbqWb1ph,Gimme That,Chris Brown (Expanded Edition),49gaz5rhWWgqCw61M9700v,False,2005,0.678,0.572,11,-7.033,0,0.0466,0.00374,6.59e-05,0.118,0.444,87.165,186827,4
861,3tSuRiNgJmMqmYR23dCqnR,I Hate This Part,Doll Domination (Deluxe),7mDkWKTghwBDuHCJmH6qR5,False,2008-09-23,0.756,0.612,5,-4.371,1,0.0317,0.0659,0.0,0.274,0.452,111.572,218400,4
862,13xxBnXOuiBxVxJI458B0i,Unfaithful,A Girl Like Me,2JdjS6jjOml7nt7Yjo0nnh,False,2006-04-10,0.588,0.391,0,-8.607,0,0.0334,0.839,0.0,0.227,0.349,144.069,226973,4
863,7huo2wvrCgRucUsjdSDLQV,Ain't No Other Man,Back To Basics,0zRJsgzHZUUdk8Rjk6Segd,False,2006-08-14,0.862,0.742,7,-4.722,1,0.222,0.00376,0.00855,0.103,0.511,127.91,228907,4
864,0k2GOhqsrxDTAbFFSdNJjT,Temperature,The Trinity,32Bu3ETQhR1PFCj3ndDlYf,False,2005-09-26,0.951,0.6,0,-4.675,0,0.0685,0.106,0.0,0.0712,0.822,125.04,218573,4
865,0lJGvpzGYv96RIf6tBh6FA,Pimpin,"Slow Loud and Bangin’, Vol. 4",0yEBSJn9dFpB6TO1LiszTM,True,2004-03-18,0.696,0.62,4,-6.044,1,0.19,0.00335,0.0,0.102,0.625,85.958,256027,4
866,6pymOcrCnMuCWdgGVTvUgP,3,The Singles Collection,325wcm5wMnlfjmKZ8PXIIn,False,2009-11-09,0.697,0.709,5,-1.917,0,0.0455,0.0452,0.0,0.138,0.787,134.91,213173,4
867,20jYtEun4dUdYZ9foaOC48,My Humps,Monkey Business,6VsJamdhvYKcnpwHAKULI0,False,2005-01-01,0.802,0.682,1,-5.924,0,0.222,0.111,1.39e-05,0.109,0.586,123.95,326960,4
868,6Q8ljVgg7kR0R5v2aOXHlg,Sweet Dreams,I AM...SASHA FIERCE,20E3PwDg1jaDdK9K565luD,False,2008-11-12,0.694,0.825,1,-5.986,1,0.111,0.0895,1.86e-05,0.0618,0.788,121.949,208067,4
869,7jk7gqyEonmVVYahZN5zhW,Circus,Circus (Deluxe Version),2tve5DGwub1TtbX1khPX5j,False,2008-12-02,0.791,0.733,6,-5.215,0,0.052,0.147,0.000381,0.0713,0.761,114.98,192360,4
870,5xEM5hIgJ1jjgcEBfpkt2F,Complicated,Let Go,3zXjR3y2dUWklKmmp6lEhy,False,2002-06-04,0.585,0.776,5,-5.898,1,0.0459,0.0572,7.74e-06,0.3,0.427,77.987,244507,4
871,4bJygwUKrRgq1stlNXcgMg,All The Things She Said,200 KM/H In The Wrong Lane (10th Anniversary Edition),4vyPN44zoiJXE6hruCCrGB,True,2002,0.603,0.834,5,-5.766,0,0.0417,0.0411,0.00609,0.105,0.376,89.957,214440,4
872,6qFEkCFsHB8rNerOBfY5Su,It's Like That,The Emancipation of Mimi,6ek7Y68IlB6CoFkkc2gEQb,False,2005,0.801,0.633,8,-4.866,0,0.0593,0.0642,0.0,0.0356,0.858,95.959,203360,4
873,0CXVjQI9wsqaGeIARkkpYc,I Wanna Love You,Konvicted,6kzoWb4UzvKYgbDfAwgaFq,True,2006-01-01,0.866,0.454,0,-9.383,1,0.0414,0.0373,1.49e-06,0.275,0.368,99.985,247067,4
874,69XUpOpjzDKcfdxqZebGiI,"Independent Women, Pt. 1",Survivor,2HcjLD0ButtKsQYqzoyOx9,False,2001-05-01,0.73,0.602,6,-3.782,0,0.206,0.362,3.69e-06,0.169,0.927,97.954,221133,4
875,0HPD5WQqrq7wPWR7P7Dw1i,TiK ToK,Animal (Expanded Edition),6fpLLJsDSSAlToEDW2jv4F,False,2010-01-01,0.755,0.837,2,-2.718,0,0.142,0.0991,0.0,0.289,0.714,120.028,199693,4
876,6YB6CK4Tsb0BgtxCEL9KlI,Give It Up to Me,The Trinity,32Bu3ETQhR1PFCj3ndDlYf,False,2005-09-26,0.855,0.674,7,-4.328,1,0.314,0.165,0.0,0.0548,0.578,95.991,242253,4
877,59ZTxQo8rBycIXPLUIKvE2,Dirrty (feat. Redman),Stripped,2USigX9DhGuAini71XZEEK,False,2002-07-19,0.64,0.889,2,-3.073,1,0.322,0.107,0.0,0.339,0.436,99.931,298853,4
878,1jlG3KJ3gdYmhfuySFfpO1,I'm with You,Let Go,3zXjR3y2dUWklKmmp6lEhy,False,2002-06-04,0.457,0.406,9,-7.462,1,0.0291,0.08,0.0,0.117,0.208,151.95,223067,3
879,7i7UIbm5E0DD7aSOYvwp2v,Oh (feat. Ludacris),Goodies,71gUhKYZIWmmjqAHlY4Br3,False,2004-09-27,0.8,0.496,7,-7.135,1,0.0506,0.000298,0.0,0.0697,0.357,128.29,256347,4
880,314QzMOrpNUqWBUozYshf6,Buttons,PCD,53zV9rZ5yfWgigsmuJtYpG,False,2005-01-01,0.565,0.817,2,-4.338,1,0.27,0.152,0.0,0.247,0.477,210.851,225560,4
881,07K4GcCDSTiXUF5ssyTRUM,The Sweet Escape,The Sweet Escape,4LAtUD0YzywA2DdzxEAoEU,False,2006-01-01,0.756,0.77,1,-3.502,1,0.0343,0.191,0.0,0.178,0.73,119.961,246467,4
882,3850dYVgOFIXJh5U4BFEWH,Hung Up,Confessions on a Dance Floor,1hg0pQJLE9dzfT1kgZtDPr,False,2005-11-11,0.649,0.647,9,-7.695,0,0.0452,0.0039,0.161,0.0686,0.405,125.02,337733,4
883,3DOxMCaNBNvnjSzpHUSjE3,Leave (Get Out),JoJo,1UIesw6QSRT3VrFN36hwgp,False,2004-06-22,0.697,0.565,5,-6.899,1,0.201,0.161,4.73e-05,0.082,0.457,87.043,242840,4
884,5Ravsw8TmHN5wBiYPPYUFw,Right Now (Na Na Na),Freedom,1Z5oeufZDMMzL8ZlWTZrQg,False,2008-01-01,0.829,0.857,8,-4.194,0,0.152,0.26,0.0,0.415,0.586,137.979,240747,4
